time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.04202495860007006,-0.05523180190921873,11.779440167762667,6.27458070169331,6.222734085999868,0.0,0.21114524470237167,-0.12667639778514836,2.687646176707964,0.02582689560059762,-0.1455972308678842,0.0,449.26883029352865,446.82323468888177,448.1513616278596,448.85918436185807
1.2600000000000007,0.055725001839847604,-0.06297007215473226,11.939636822814359,6.276862873236626,6.214034871340541,0.0,0.2462419596799899,-0.13110369334294322,2.6522752864935866,0.05524055422432758,-0.14379479503596204,0.0,399.09088399385314,399.2331029479793,398.4767835689897,401.1574331137485
1.3200000000000007,0.07204872808567536,-0.07096176095888168,12.102977646122621,6.27998526573392,6.205261242344463,0.0,0.2987955187704724,-0.13493610722702473,2.7920131025052846,0.04471847094646277,-0.15159223069442682,0.0,457.35872924008504,456.7178421358138,456.5575921342103,455.7189786499663
1.3800000000000008,0.09153182230246577,-0.0791113534634294,12.272341367042307,6.282599672265668,6.195738334129558,0.0,0.35151703285174624,-0.13646181911867966,2.8532103008250167,0.04117973027732216,-0.17936276559825592,0.0,434.4343904427508,432.0741200919141,432.4415839801656,432.1445137961483
1.4400000000000008,0.11483876186220238,-0.08730297026931787,12.450589916259716,0.0019154363945794728,6.184762339990744,0.0,0.4266471709359134,-0.13628952854234735,3.0876654303658926,0.042675196836723994,-0.19123699079701792,0.0,486.1361136593269,485.21609468665656,486.4369956946452,486.5497345823157
1.5000000000000009,0.14271647320284384,-0.09542719590656268,12.64078602664791,0.004088240878473037,6.173140623718403,0.0,0.5038467833527688,-0.13425067376799807,3.251596506433726,0.018370687373353532,-0.19912126090646215,0.0,466.8315180666615,466.1811534745888,468.1713982826003,466.2769809870662
1.560000000000001,0.17551600605151418,-0.10338458991596207,12.841029966606603,0.005674670217805655,6.162010705797904,0.0,0.5906975429902845,-0.13084372012003218,3.4225256006996574,0.03902375030492227,-0.16692546443037043,0.0,469.05728461353,471.518665465169,469.3716877070823,470.97192717680485
1.620000000000001,0.2132173055425618,-0.1111244389646737,13.047006576679756,0.008052117857801022,6.152045513559575,0.0,0.6668994601614797,-0.12693988944033224,3.4431525593313927,0.040798327530602765,-0.1644615597140495,0.0,423.98757295993687,424.1714122359393,424.6516430358423,424.80472091027855
1.680000000000001,0.25595169878179086,-0.11856838389978364,13.25629067398703,0.010805530965912524,6.1417856527576475,0.0,0.7585396565035601,-0.12093310436110803,3.532531066437517,0.05450544859584414,-0.18910834843835025,0.0,447.7513393575155,445.71301145465384,446.90356868602225,448.0206731180224
1.740000000000001,0.3042578117378395,-0.1256039961247306,13.469937838526347,0.013512032721703982,6.130513175748561,0.0,0.8527067858955162,-0.11329040640499974,3.588654935242024,0.00926990279350902,-0.18551834657315122,0.0,438.75522169877166,439.0183987483247,438.0024222781684,434.22486196244654
1.8000000000000012,0.35820148156063225,-0.13215936971975226,13.685452666200167,0.014079038246711306,6.119103650990478,0.0,0.9463886954341769,-0.1051753579314025,3.5949392507630504,0.009808059210767854,-0.2015692012347474,0.0,422.8173033532699,421.3944517740493,421.82525004450247,421.87160519976516
1.8600000000000012,0.418576252731494,-0.13816674580865862,13.904916640340684,0.01478723198307108,6.107341408157282,0.0,1.067274082870153,-0.0950111949962491,3.7198354039142267,0.015521505342885775,-0.18680627259208116,0.0,460.12546261814595,461.25651278006467,460.26772236217516,460.719573303252
1.9200000000000013,0.48569813799347145,-0.14361055960385094,14.127643856730081,0.01621809236019711,6.09579629438127,0.0,1.171070300482014,-0.08634859074377466,3.7042048044258786,0.0367448343505344,-0.20702908593577346,0.0,418.1561019034979,416.3512315037654,415.05311869652616,416.9118642983841
1.9800000000000013,0.5597471692385654,-0.14846388961524967,14.351996944473846,0.01825107402668813,6.083481618200423,0.0,1.2983610080344874,-0.07523116964157936,3.7736686715853995,0.027439050882382642,-0.20190074847865275,0.0,444.8903871652022,445.26879192695554,445.7265955329939,444.9658431694236
2.0400000000000014,0.6412536987123132,-0.1526497905771349,14.578422304440018,0.020731760233636543,6.07090508565507,0.0,1.419556084711744,-0.06411712638965204,3.773517276308565,0.06020433698279103,-0.2330983848901732,0.0,424.66237980539375,421.9304417287203,422.50818166705074,425.3247971768552
2.1000000000000014,0.73129443934426,-0.15601842626490944,14.809545776578535,0.02381099538589293,6.057314589804939,0.0,1.583154504426472,-0.047809097044189494,3.929581421668879,0.020276043812402313,-0.21583406513369888,0.0,472.97516372594947,474.25521337418195,476.2771089825861,473.21454574771036
2.1600000000000015,0.8298592265666801,-0.15851580158306933,15.043130798263602,0.02516459376771163,6.044205763044461,0.0,1.703341115805351,-0.03534035142451931,3.8564797230703363,0.02677533437372531,-0.22436974637024593,0.0,401.2250778845276,400.3962223711969,401.40074286751366,401.9902719903301
2.2200000000000015,0.9378006518034983,-0.1600408959576428,15.280262376200596,0.02685288334349689,6.0304891567334185,0.0,1.8960323543439408,-0.015337625013680495,4.046651312156637,0.030732893306926447,-0.2388096931055266,0.0,486.503988252376,485.3741583464614,487.8008941641092,488.0964883178002
2.2800000000000016,1.0565496334691746,-0.16043884607157394,15.524614075544758,0.02906147894459199,6.016245186737974,0.0,2.063490388928644,0.00224671521320852,4.097662085914872,0.04680810624942593,-0.23472375567560325,0.0,446.9951490278254,447.2721741102844,445.2363358386947,446.5503154487171
2.3400000000000016,1.1850705078894457,-0.15979637973309976,15.769993488132224,0.03170812218425745,6.002347478637681,0.0,2.2216488037163034,0.019386744342851817,4.081174856075077,0.03808335614635271,-0.22607294584434592,0.0,424.36710852718045,425.0529274838161,427.10783162584534,426.3641646460545
2.4000000000000017,1.3240777515103184,-0.1579987728792646,16.016952243777375,0.03421146769219163,5.98899930778871,0.0,2.4130444518966185,0.04073904280776564,4.149890616086648,0.04815363143356431,-0.21610348754630537,0.0,453.92108819219726,454.6725460974428,455.34179380403083,456.14764938624967
2.4600000000000017,1.4750920407988026,-0.1548404229979531,16.268842912107797,0.03698878036252751,5.975984556169548,0.0,2.621830550716846,0.06479008224295801,4.245403438614444,0.042271256414782764,-0.21857862307374987,0.0,465.75604045097424,465.51822735835265,465.5532642386349,465.09388201424645
2.520000000000002,1.6379109817620177,-0.15030065046739408,16.523322449221524,0.03969029352307807,5.963338258675357,0.0,2.806432439031277,0.08673886694202669,4.236642946167468,0.05002991009867694,-0.19853093317965248,0.0,432.9461908917107,434.58448736743816,433.356666349068,434.0096522647845
2.580000000000002,1.8127781365030267,-0.1443056497353677,16.779507179370363,0.042404939429660615,5.950953131377133,0.0,3.0233728920882967,0.11333428234470931,4.301861814783757,0.0333601481253477,-0.2308730878524447,0.0,460.6525551793106,458.0458135028802,460.38958567157886,459.06966376525514
2.640000000000002,1.9985668903113092,-0.1369548685162398,17.03282634152572,0.044749620940876866,5.936978273693352,0.0,3.1705193344553213,0.13183384919711008,4.142159298955482,0.04858062836488673,-0.2373362113364695,0.0,383.64282699021635,382.9649178737599,381.3274905940853,382.77997088480396
2.700000000000002,2.1945957401226384,-0.12830954703804154,17.279925054882753,0.04728857932536634,5.922834106136516,0.0,3.3647675755917774,0.15653988107049238,4.093888525338423,0.025258080678149924,-0.2327197530933415,0.0,423.840520982291,424.1788126047017,424.72662955203594,422.7223294205767
2.760000000000002,2.4028019557742026,-0.1181096052707487,17.524865715541274,0.048748011245328904,5.909078063588053,0.0,3.5763878115303203,0.18354829870379938,4.070069505632563,0.02238698117922091,-0.22313990309615225,0.0,432.6583640738713,433.4104337768124,434.6733316541284,434.4327168267326
2.820000000000002,2.6240654382281847,-0.10625038193095657,17.76866755948364,0.050320339074241716,5.895639885369016,0.0,3.799944829513384,0.21184440232382204,4.055847961848765,0.03291737578412324,-0.2256796279298465,0.0,439.38300820427753,439.12195239286206,437.94853272121185,438.8238157288366
2.880000000000002,2.8599014566861176,-0.09255170709981211,18.013835744682215,0.05238125107950875,5.882354571815345,0.0,4.062109932444186,0.2449077410628305,4.1151598066967106,0.03706678767372896,-0.21404840641026138,0.0,465.2458945271365,466.1095648551754,464.90671599778125,465.2321972987467
2.940000000000002,3.1114870150154785,-0.07685957833466493,18.261967019014094,0.05471949320715819,5.869038859441339,0.0,4.324843981842253,0.27831182992639814,4.1546762922101905,0.0425289862954809,-0.24633404461074906,0.0,462.08629955197927,459.48534111500226,462.31684484969503,462.7477719752547
3.000000000000002,3.3792782497521867,-0.05909760964302236,18.512839103320502,0.057105779793324984,5.8540047144536835,0.0,4.602425927940574,0.31390807863783543,4.206274660786169,0.033592355972247065,-0.26075049836161374,0.0,468.7837932043607,467.60219435162463,469.1213102010567,468.42747038695853
3.0600000000000023,3.6644075008318895,-0.03911064514675275,18.767592226356594,0.05897784958673746,5.838767034910326,0.0,4.902764155001976,0.3524161166078408,4.283765559644002,0.025930488125569605,-0.24302653130141577,0.0,478.97128106804826,480.2576132350694,481.09143814174564,480.5111124865855
3.1200000000000023,3.9673375955372703,-0.016845678721374227,19.02584247096139,0.060632163559207974,5.823984667304842,0.0,5.195656805065686,0.38980625492841664,4.323032499649216,0.03066727715322878,-0.25406527966062303,0.0,472.2849236165054,471.37545248787995,470.9371141023992,471.3035684190325
3.1800000000000024,4.287829049682494,0.0076554423105774615,19.28580249172502,0.06269819822254075,5.808415155708438,0.0,5.488149795548441,0.426978830141377,4.34076374119971,0.04106482776190426,-0.2734464900137778,0.0,468.71690151866585,467.14322727664126,467.3151266888034,468.1254897254103
3.2400000000000024,4.625680404949144,0.034364016542015735,19.545842122956405,0.06500896545540424,5.792321326898987,0.0,5.7743433364516425,0.4634164908017185,4.325762650774235,0.03284733025448858,-0.25945200724620926,0.0,459.7242335985845,460.76189686248847,460.65304480909754,460.0032951166988
3.3000000000000025,4.980195411415299,0.06319847961685743,19.803471974543537,0.06735651090733263,5.7775666698442745,0.0,6.043484457576389,0.4978261712434825,4.260776671318929,0.04939733874310334,-0.2274230596382686,0.0,445.7139878040699,448.2630667657236,444.4517413690924,445.80716124984815
3.3600000000000025,5.351973171791259,0.09424282737711968,20.058763153845995,0.06999404289675049,5.764524821891879,0.0,6.349504684367687,0.5371263822333155,4.2474802068509785,0.029926294239888563,-0.2024671809239771,0.0,466.5941002367437,468.49394491285744,467.0219854896108,465.50139952231393
3.4200000000000026,5.742259874378859,0.12767623317574278,20.313107847502163,0.07157665048304462,5.752292640653216,0.0,6.6602962747040415,0.5773621907529146,4.229271231014434,0.0181166183194066,-0.20682817723089117,0.0,469.0274355387513,468.65008066057624,468.6050441476246,467.6860051166085
3.4800000000000026,6.14961375957016,0.1633297788304762,20.563323817990817,0.07244729708583186,5.739638686431974,0.0,6.91855286642401,0.6111000317392296,4.110507705156072,0.00609505019507168,-0.22060700691010038,0.0,436.51989414130134,435.3231420412165,435.56555378238085,434.55863108290663
3.5400000000000027,6.575340857955406,0.20133997006502197,20.81085151788167,0.07324147604301867,5.726041018737835,0.0,7.272463525302527,0.6558138892224732,4.138449129011844,0.0246497508009093,-0.24271325585713505,0.0,491.50411390094104,489.8162321381825,488.17871743660766,489.5614911713986
3.6000000000000028,7.021672056776231,0.241944250713434,21.05861021348391,0.07527847227347095,5.7130900854184965,0.0,7.6053665801541595,0.6976826520770679,4.118456525646353,0.04800267543199171,-0.18754918332363782,0.0,475.67272319283217,479.83360112561644,477.1586537530034,478.93894845354214
3.660000000000003,7.4893937932583965,0.2852393303284827,21.307024337282776,0.07790871531244115,5.701914688166557,0.0,7.98504202222293,0.7455803624624114,4.159901357052374,0.03383734083012722,-0.1837929794573329,0.0,501.8970745324052,502.14037621000153,503.89746124375046,502.87295463611304
3.720000000000003,7.974759002822479,0.33082052395951794,21.549844610257946,0.07980724587046417,5.690676090542418,0.0,8.194166707702138,0.7738903059274194,3.9340778749888767,0.02684534414993297,-0.19546733060969293,0.0,408.91499411730916,407.8356138501662,409.05161496313707,408.42870529978273
3.780000000000003,8.475135240081006,0.37840090061762877,21.78262815897058,0.0814837300238791,5.679751651082302,0.0,8.48501764058914,0.8121508967842304,3.8243661082443086,0.03004772966057399,-0.1637195663490878,0.0,454.07559235280763,456.58392958036177,453.83776309947723,454.09499091707556
3.840000000000003,8.989248666530507,0.42784742199850045,22.003307903527624,0.08339686807435243,5.669600455952478,0.0,8.65255037931814,0.8361836477058563,3.5321518927899183,0.03532836574142564,-0.18329532966717524,0.0,383.66048819247175,381.7635223719088,381.46103293359516,381.96572195841935
3.900000000000003,9.516627631853154,0.4791293234989093,22.210951172531434,0.08548692101372435,5.658244400464174,0.0,8.926717037528554,0.8732772153952237,3.3885028722075132,0.03382735829125818,-0.20517972197393666,0.0,444.5246218661223,442.6915137624323,443.03787951213036,442.914924857866
3.960000000000003,10.060928488507086,0.5327047550938397,22.410463305714714,0.08729049110379705,5.646130348204716,0.0,9.21656037801035,0.9126022482324108,3.260851950520446,0.021195526696396627,-0.1960484176728868,0.0,451.2041634337961,451.90167240489063,452.4411606270481,451.4229307174988
4.020000000000002,10.620193091462156,0.5883597302218772,22.598886185228196,0.0884358125302871,5.634610814867923,0.0,9.425819214682384,0.9426074705958651,3.0198320263776046,0.014502022922095755,-0.18492331183388688,0.0,407.3948192946167,408.3490902629727,408.4609434187045,407.8633282582208
4.080000000000001,11.193249780934616,0.6459617389102517,22.774399121511816,0.08960300931001797,5.623759688309651,0.0,9.676024900553116,0.9774644782603429,2.830114060257159,0.027866651826340162,-0.1737596278533559,0.0,429.60634143124423,430.51930053703575,429.36151500983874,430.4942612351454
4.14,11.782499111324274,0.7057981655730063,22.939962560010223,0.09212969401913984,5.613038786275041,0.0,9.965304672718185,1.0171347917364468,2.6877749460629405,0.061287392355062933,-0.19097960262769395,0.0,450.8397892448106,449.4150730056555,449.71997056066965,452.42065975629777
4.199999999999998,12.387714722305827,0.7678793337848924,23.09513704991933,0.09686860598411862,5.601571669834549,0.0,10.208471868639121,1.052427311185369,2.48421061247273,0.10112815728764213,-0.19139762296764187,0.0,428.08096403118066,428.00827586959315,426.17019555798413,429.56806970516544
4.259999999999997,13.009273241680368,0.8323374935162513,23.240158769681436,0.10293474347385079,5.589912251598559,0.0,10.509713878337951,1.0964597218880103,2.348679914010985,0.10105055192075006,-0.2009210417029553,0.0,458.13680008622794,457.3429139825837,457.2835462454105,457.2858827936345
4.319999999999996,13.64964474141074,0.899596311411825,23.377794890016297,0.10930937073720237,5.577739935214467,0.0,10.835405417575982,1.1457723620768248,2.2376842965971937,0.11500067197254717,-0.20708312059767037,0.0,471.6245708856534,471.11037090357433,469.06275072638334,470.1543474423063
4.379999999999995,14.308082026688421,0.9696969092229368,23.506894997939156,0.11609670208007827,5.566141399459809,0.0,11.112106310864759,1.1912135073484438,2.064673250847003,0.10907635686525739,-0.17459312856931392,0.0,448.27791423217246,450.874200522119,449.42207487222015,448.95266678709044
4.439999999999993,14.983929666597989,1.0427036225543398,23.6264481546626,0.12279548086032843,5.555869791258942,0.0,11.415460512699656,1.2426298177849273,1.9193034864849694,0.11634196353596793,-0.16514679367106733,0.0,463.1506046869153,463.86637975767906,462.8421749555544,463.42432169518906
4.499999999999992,15.680082356165896,1.1191658618467888,23.73955197671402,0.12954812567155116,5.545832098468669,0.0,11.788407709710294,1.306390598343432,1.8489650999686447,0.10360376504176995,-0.17197302709996945,0.0,496.00056037809816,495.47516146116783,497.02687980731383,496.1018182246769
4.559999999999991,16.3930528345842,1.1987453987944194,23.842283941997632,0.13627500929620506,5.535134201053463,0.0,11.977212925659241,1.3465447847303327,1.5754527024775227,0.12522723158740193,-0.19556197246596516,0.0,415.8538947639796,413.7475633867336,414.9781394910036,416.8846175894624
4.6199999999999894,17.121872203283058,1.2814620944352981,23.93341638180099,0.14437909095056511,5.523754701741929,0.0,12.315706103751754,1.4109682282041753,1.4605647311224426,0.14972899399461714,-0.17990940555972074,0.0,483.3633290180146,484.5099448091324,483.95727450372164,485.8134632483708
4.679999999999988,17.87081995885858,1.3681154092316423,24.01735468122378,0.15396166132000566,5.513251391653853,0.0,12.648069140302493,1.4778554952634442,1.3357523406077185,0.17452513035936282,-0.16679315592733632,0.0,484.140342731421,485.09975004580747,484.36287002672753,486.24620601212416
4.739999999999987,18.637189175210594,1.458500493892809,24.091164669174663,0.16389695604905707,5.503243681970851,0.0,12.896915579013937,1.5354179367874854,1.1238543841334903,0.1341987406896349,-0.16679916727553687,0.0,453.1577524718479,453.13126472191027,453.1056991442784,449.8749902115277
4.799999999999986,19.417431574706907,1.5522638317030775,24.151199857729857,0.17198777730529358,5.493203285680268,0.0,13.110718054348236,1.5903398445737629,0.8769621253489644,0.1361116715647802,-0.1684424490153134,0.0,438.5024850947521,438.33868373587336,438.6170272473559,438.79296962890356
4.859999999999984,20.20887787883439,1.6491243226056242,24.1948590935452,0.1799657116262816,5.483271580325432,0.0,13.270726635703483,1.6386770671242334,0.5785136914446531,0.1257937360438983,-0.1602651757411209,0.0,415.17574888182736,415.8646649562351,414.89445747652275,414.0047093900625
4.919999999999983,21.012893942121917,1.7494731624701945,24.2234965171266,0.18719619820774192,5.4735067860609234,0.0,13.528919301311364,1.7065098019638811,0.3752501229040899,0.10700821241395078,-0.1682309285862196,0.0,460.1201775758011,459.4644929045332,459.96865798163475,458.4902619557142
4.979999999999982,21.833476210736997,1.8541546015846984,24.240942733403763,0.1934307210260373,5.463853706151294,0.0,13.822605322282215,1.7829780290176274,0.20508312732237566,0.09685649452367849,-0.1492207569512876,0.0,475.9198794504391,477.35035194190687,477.32616955023576,476.55902783170876
5.0399999999999805,22.672797445727145,1.9636901097677533,24.2491967265908,0.19931884450756154,5.454774294215497,0.0,14.153157732978793,1.8682385280153635,0.06854710623082078,0.10057597981822954,-0.1558947020192273,0.0,494.08468699563895,493.5730934867295,495.5710797827337,495.85167822101425
